,station_id,ride_count,lat,lng
65,3420.01,1504,40.65414642630837,-74.00421738964576
66,3426.02,577,40.65345305858996,-73.97628518235871
67,3428.04,275,40.65291917352087,-74.01286855835374
68,3439.03,1953,40.655202831608946,-73.95640252873329
69,3451.01,330,40.65410742278182,-74.00114213368181
70,3457.03,2069,40.654856436907366,-73.97322906766149
71,3460.01,492,40.657114895844344,-74.00868381756567
72,3460.02,1370,40.65572587983851,-74.00668160256592
73,3460.04,181,40.656322352512504,-74.0096385446625
74,3460.05,406,40.655741606165854,-74.00997817929618
75,3472.03,594,40.65549151211847,-73.94973097750523
76,3480.04,2848,40.65563809992518,-73.95965950139197
77,3486.02,356,40.656662156799456,-73.93111748498077
78,3492.04,758,40.65527775591053,-74.00309174948157
79,3498.09,2114,40.657271803436146,-73.97416872792857
80,3504.02,542,40.65792703843471,-73.94736262647761
81,3507.04,819,40.656650335673966,-73.98385219465936
82,3512.03,884,40.656872287351135,-73.95332775177954
83,3515.01,505,40.658143483332665,-73.9895578777271
84,3520.01,1120,40.65795559885152,-73.96050743862253
85,3523.06,551,40.656993994191886,-73.99820794423061
86,3526.06,91,40.65807582284782,-73.93417001301087
87,3532.02,295,40.65917022985971,-74.00659419282735
88,3535.02,387,40.657920941769035,-73.93967153652792
89,3538.09,1680,40.65630534122461,-73.9773258310233
90,3544.02,974,40.657081402027664,-73.95003767089139
91,3547.04,611,40.65849965685523,-73.98555679078552
92,3552.09,981,40.658133953420574,-73.95672109184622
93,3555.04,1250,40.65954419847687,-73.99504440489474
94,3564.04,645,40.657749790679134,-74.00115366025545
95,3567.05,139,40.66033957540678,-73.93619249324576
96,3579.04,2152,40.65950239704118,-73.98016568255736
97,3585.06,562,40.65951030577599,-73.95041027390502
98,3588.01,1008,40.65911154921657,-73.98851740616766
99,3593.01,1697,40.66025668902883,-73.96043736159
100,3593.1,1185,40.66129023464371,-73.96090351693283
101,3596.04,664,40.6600865827091,-73.9986255384909
102,3599.01,150,40.66125213375658,-73.93165983681578
103,3608.06,266,40.66155088079779,-73.93973360619117
104,3611.02,1811,40.65995467759212,-73.97749179397223
105,3617.02,808,40.66104144259506,-73.94795718344074
106,3620.02,1052,40.66105328575477,-73.9830519167395
107,3625.04,731,40.66033997094094,-73.95679150872664
108,3625.07,1261,40.66125721423217,-73.95352219757606
109,3628.11,2633,40.66018924806018,-73.99095957939288
110,3633.08,4275,40.6604946107345,-73.96258307124134
111,3639.04,318,40.66177049079376,-73.93445547719375
112,3648.06,528,40.660668312874066,-73.94242436771992
113,3651.04,8342,40.66109750133029,-73.97941636377425
114,3657.06,1155,40.663180589346815,-73.9507438389673
115,3660.07,1138,40.660923604209316,-73.98681474342331
116,3665.06,1037,40.66270958827023,-73.95689745302042
117,3668.04,1554,40.66258126687746,-73.99554145484404
118,3680.04,355,40.66227376551676,-73.93763267875138
119,3696.05,728,40.66307682180548,-73.95386602333699
120,3699.07,2240,40.66348966937589,-73.99099587744305
121,3704.01,66,40.66315174989063,-73.96056616705556
122,3704.04,3898,40.663649451203256,-73.96300777741916
123,3704.08,935,40.6640742758878,-73.96023617427554
124,3707.01,302,40.662604273332214,-73.99861050048658
125,3722.04,5122,40.66512313070861,-73.97636585958398
126,3728.04,540,40.66402521318097,-73.94766949256716
127,3731.11,3185,40.663782360218235,-73.98395398671349
128,3736.03,734,40.6658358237038,-73.95692537191033
129,3736.04,529,40.66423993930228,-73.95748987588402
130,3739.06,1186,40.66548757312966,-73.99300919388305
131,3742.11,496,40.66599786616122,-73.92840070283674
132,3759.07,605,40.66479982947841,-73.9426809744867
133,3762.08,3751,40.66621162552948,-73.98198385940103
134,3768.02,700,40.666401866952725,-73.95344880918911
135,3771.06,3225,40.66631128372215,-73.98896191781745
136,3776.05,817,40.66644082872271,-73.96057460895571
137,3779.02,308,40.666157760690325,-73.99555758774838
138,3782.03,377,40.66619112334921,-73.93163395453968
139,3791.02,660,40.66670909287576,-73.9397089037316
140,3803.05,2471,40.666331971269585,-73.98544693931451
141,3803.09,4771,40.6681287771759,-73.98377550809886
142,3811.05,991,40.666209974798406,-73.99247735570358
143,3814.01,614,40.66595698265923,-73.92602302253661
144,3822.08,440,40.667331950358076,-73.93400770913756
145,3831.03,499,40.666882474692,-73.94248745280998
146,3834.10,3644,40.6686500661522,-73.97988690698156
147,3839.02,464,40.66811114387083,-73.95048745040417
148,3842.08,2660,40.66863551148148,-73.98700960836351
149,3845.05,253,40.668529446399226,-73.92287620337208
150,3847.04,1127,40.668027912768764,-73.95878677178942
151,3850.03,1030,40.66856248842927,-73.99332471090311
152,3853.02,474,40.66846003986821,-73.92818032522385
153,3856.03,907,40.66872010267075,-73.96640924679213
154,3862.07,621,40.66929620813765,-73.93683111472151
155,3865.05,5011,40.668131578821274,-73.97360915909645
156,3871.02,812,40.66939311254951,-73.9451653898985
157,3874.01,2017,40.67049393479874,-73.98209989760554
158,3879.04,2098,40.66921686931837,-73.95537511940563
159,3882.01,2473,40.66860935826814,-73.99045012128303
160,3885.06,150,40.670114644480265,-73.92540005861184
161,3887.03,1855,40.668677020557894,-73.96180699172024
162,3893.03,754,40.668761155588236,-73.9337257376803
163,3902.06,1968,40.66959414768934,-73.94239919641912
164,3905.15,4766,40.67038263991887,-73.97838463486997
165,3911.05,1332,40.66967009821387,-73.95028123890856
166,3914.02,2915,40.670495635796456,-73.98543173210143
167,3917.03,264,40.66991833254015,-73.92004663127007
168,3919.07,4323,40.6707834504502,-73.95766028425027
169,3922.02,1528,40.6719663475519,-73.99361321862813
170,3925.03,207,40.67129517035849,-73.92826279400944
171,3928.08,4421,40.671676736605306,-73.96314867033153
172,3931.09,567,40.67141154242391,-74.00133965173731
173,3934.06,393,40.67161099441827,-73.93379498003365
174,3934.07,420,40.67249588136758,-73.9364299798653
175,3940.04,1143,40.672683889728106,-74.00882879696252
176,3943.03,880,40.67113504313657,-73.94224532030475
177,3946.07,2520,40.6727803450004,-73.97981462809832
178,3950.03,315,40.67153850049398,-73.91434761401206
179,3952.07,1848,40.67076893077069,-73.95069085965154
180,3958.02,144,40.67095949532667,-73.92220424928
181,3960.01,2857,40.67218271296319,-73.96088266480865
182,3966.01,419,40.67050132714182,-73.93075205084135
183,3966.03,462,40.67242401472875,-73.93095456168422
184,3972.08,582,40.67251827013699,-74.00494544496647
185,3975.02,513,40.67298698984702,-73.93896480095708
186,3978.13,3798,40.67120467088773,-73.97485545154582
187,3981.10,661,40.673630992755335,-74.01196366465103
188,3984.02,1137,40.67235537244882,-73.94764576012668
189,3987.06,4873,40.67281140005713,-73.98352867142475
190,3991.04,198,40.67261677198999,-73.91978279835999
191,3993.03,2231,40.67270224552419,-73.95410940438308
192,3996.01,2266,40.672597594465586,-73.98980942142005
193,3999.06,168,40.67202640767647,-73.9254143724294
194,4001.09,3976,40.673729924586155,-73.9631825128281
195,4007.01,617,40.67353370110162,-73.93362920001451
196,4010.01,6606,40.673134290031854,-73.96911416823451
197,4010.13,4927,40.6750048167727,-73.97112816476812
198,4010.15,7259,40.67299188375865,-73.97087078193323
199,4013.08,406,40.67474089904044,-74.00754557612417
200,4014.01,61,40.67521603743333,-73.90607645093333
201,4016.03,1068,40.67309882749011,-73.94190845338488
202,4019.06,3662,40.67408822484203,-73.97872213789412
203,4023.01,213,40.67316215470797,-73.91389721071681
204,4023.05,220,40.675680297118184,-73.91397957558637
205,4025.02,1762,40.67428776504096,-73.95030914288623
206,4028.03,2102,40.675064311392525,-73.98770186628107
207,4028.04,3270,40.67373553523886,-73.98565815162446
208,4031.05,227,40.67372123425221,-73.92197284220353
209,4033.06,2827,40.67418173385285,-73.95648718997911
210,4039.04,253,40.67404318649213,-73.92770483567716
211,4042.08,3547,40.67398148137166,-73.96714941821732
212,4045.01,492,40.67433807042259,-74.00195162436798
213,4048.03,329,40.67523067515143,-73.93589396150857
214,4051.01,6548,40.67516557839439,-73.9752316560534
215,4054.02,393,40.67533425720455,-74.01007726213132
216,4055.04,252,40.67376218369776,-73.90854004058954
217,4057.04,1226,40.67418815196504,-73.94450920980243
218,4060.09,3813,40.67518095225914,-73.98150320857562
219,4064.03,209,40.674235242271436,-73.91654472000953
220,4066.15,2856,40.6764022689537,-73.95289500587799
221,4072.02,180,40.67470105307844,-73.92514674222059
222,4074.14,3732,40.676501017311054,-73.95943797291814
223,4077.04,2871,40.67468273679947,-73.99786210015708
224,4077.07,2375,40.67637732895909,-73.99871470543974
225,4080.01,471,40.67686671693946,-73.93325463612109
226,4086.05,355,40.676990958396814,-74.00647658171053
227,4086.06,335,40.67638136104644,-74.00324835243623
228,4087.01,171,40.6762220328,-73.90350888894444
229,4089.01,1156,40.67561483527379,-73.94147713600029
230,4095.03,2073,40.67736914183847,-74.01272965810143
231,4095.10,1710,40.67585149267228,-74.01471402739892
232,4096.08,152,40.674858532591955,-73.91125065178161
233,4098.06,1596,40.67514519107861,-73.94717258974465
234,4101.17,3675,40.67674898757734,-73.98326176020532
235,4105.01,306,40.676075460916664,-73.92170964559936
236,4107.05,3705,40.67582298135586,-73.95616632859121
237,4107.13,4064,40.67762877545054,-73.95566745449892
238,4110.10,1664,40.67771777040595,-73.99361005687092
239,4113.01,176,40.67639305483146,-73.92746497231461
240,4116.08,3572,40.67700086793204,-73.96577332145483
241,4119.04,1888,40.67834884189669,-74.00014696124569
242,4120.02,369,40.67710336251302,-73.90082130465105
243,4122.03,498,40.6768680226008,-73.93608889343952
244,4124.04,1045,40.68037678726088,-73.94768516313495
245,4125.07,6769,40.67760249506822,-73.97325032489891
246,4128.08,531,40.677836523006334,-74.00942990556962
247,4129.10,217,40.67737913490741,-73.90829979057406
248,4131.03,1338,40.676701220117295,-73.94436281469851
249,4134.06,2776,40.67652607558519,-73.97845718991412
250,4137.10,1267,40.67724616948155,-74.01567745637499
251,4137.14,1010,40.67819347104386,-74.01704578669543
252,4138.04,430,40.67855230338492,-73.91367572551587
253,4140.03,2145,40.67760994150468,-73.94961456950841
254,4143.04,1872,40.67702341581371,-73.98650376549894
255,4146.02,324,40.67718561132515,-73.92284490570552
256,4148.07,1416,40.67919140076647,-73.95880401502245
257,4151.01,2850,40.67870982277776,-73.99599450458021
258,4154.02,351,40.676690822678765,-73.93052235010055
259,4157.10,8721,40.67943987650498,-73.96802600131828
260,4161.01,618,40.67861393157793,-73.90369247279058
261,4166.08,2843,40.67932085687083,-73.97517421810566
262,4169.04,1934,40.679061237095084,-74.01117867816987
263,4170.08,391,40.67872526597018,-73.91106809805504
264,4172.04,996,40.679548306120104,-73.94711300818743
265,4175.14,3736,40.67928254262287,-73.98152069170172
266,4175.15,3280,40.67726724038117,-73.98278851534383
267,4179.03,253,40.678534938876986,-73.91644587665078
268,4181.10,1143,40.68012135939112,-73.95360371423693
269,4184.07,2048,40.6786375937532,-73.99037874650912
270,4187.04,202,40.679229938247744,-73.92588755937388
271,4190.06,3259,40.67803239924953,-73.96239570831591
272,4193.14,2832,40.68096428788144,-73.99907149125247
273,4196.01,348,40.67972929743466,-73.93466321550852
274,4196.05,1249,40.68011926863586,-73.93168562325118
275,4199.13,3383,40.67910770803471,-73.97177037638268
276,4202.04,698,40.67942326388875,-74.00785961591191
277,4203.04,165,40.67945304868452,-73.90474107469048
278,4205.06,1338,40.67891440481594,-73.94142560826751
279,4208.01,2738,40.67905683684033,-73.97850952643859
280,4212.01,246,40.68018510424797,-73.9113884657683
281,4214.03,3349,40.68098777741328,-73.95003343501682
282,4217.02,4134,40.68022293007759,-73.98432881063955
283,4217.06,1149,40.67977280988049,-73.98470768473024
284,4220.02,577,40.67923331893198,-73.92192357905442
285,4222.02,2661,40.68033214345763,-73.95576096647869
286,4225.14,3959,40.68063547659833,-73.99477437478376
287,4228.02,1149,40.679429361442615,-73.92990592417479
288,4228.06,640,40.68044464767699,-73.92840448768288
289,4231.04,3406,40.68048764109325,-73.96468249862693
290,4237.01,882,40.68145935882086,-73.93490007045239
291,4237.02,1010,40.680005009826175,-73.93847457632813
292,4243.01,941,40.68121541431064,-74.00862934024894
293,4244.06,417,40.6813841558122,-73.9075445898169
294,4246.02,1192,40.68078377876337,-73.94611740892307
295,4249.10,2561,40.6817701380013,-73.97987399684587
296,4253.02,381,40.681491618350016,-73.91415019239489
297,4255.05,2533,40.68216517000227,-73.95398243602018
298,4258.07,2217,40.68199201840984,-73.99078335266094
299,4261.03,446,40.68142241482096,-73.92565670630569
300,4263.12,3166,40.68185618713734,-73.95940472985158
301,4266.03,3453,40.68313148467044,-73.99783928043341
302,4278.03,1795,40.68260919253396,-73.93805479543931
303,4281.08,5442,40.68096212108294,-73.97568947714772
304,4285.09,1050,40.68322382120803,-73.91167391779067
305,4290.06,1788,40.682761638639505,-73.98259719284212
306,4293.05,660,40.68158285609431,-73.91957573583234
307,4298.05,3069,40.682928027184005,-73.9932034012055
308,4301.04,596,40.68374464249495,-73.92609104784006
309,4301.07,540,40.682730054332104,-73.92927629265498
310,4307.13,2001,40.68279818006893,-73.999896684493
311,4310.06,1047,40.682824358989485,-73.93487207251147
312,4317.05,541,40.68279643326072,-73.90619777565357
313,4319.07,3228,40.68237989237379,-73.94410534576888
314,4322.06,4325,40.6825729749671,-73.97990916129524
315,4325.03,388,40.68489483681313,-73.9149320675303
316,4327.09,1872,40.684021363415155,-73.94977843607845
317,4330.09,752,40.68435228561022,-73.98900408714381
318,4334.02,483,40.68495335192827,-73.92293605540368
319,4336.01,1754,40.68457536677842,-73.95881875237887
320,4339.01,2063,40.684995279927136,-73.99439017988308
321,4342.04,1368,40.68487892619537,-73.92928991105933
322,4345.11,3929,40.68324969024178,-73.96601971291904
323,4348.07,2719,40.683041557054196,-74.0034719701479
324,4354.05,3803,40.68538640375039,-73.97430557919773
325,4354.07,4877,40.68382521901327,-73.9763493247987
326,4357.01,627,40.68459215500317,-73.90924939736985
327,4362.04,2394,40.68536553348538,-73.98299152479949
328,4366.01,879,40.68566804985135,-73.91566546384009
329,4366.10,585,40.683321031257634,-73.91710526595594
330,4368.05,4513,40.685146734937604,-73.95381657872642
331,4371.01,3081,40.685416417832045,-73.99126438064243
332,4374.01,658,40.68512811241511,-74.02535217605782
333,4375.02,357,40.686086141011046,-73.92626488508012
334,4377.04,3064,40.684896922981686,-73.96305027938817
335,4380.08,3027,40.68473916102182,-73.99917188309207
336,4383.06,1229,40.68456612320162,-73.93222800321382
337,4386.05,3236,40.684170080810254,-73.96925510366441
338,4392.04,2674,40.68515385270674,-73.94111900034756
339,4395.07,8599,40.68507088260503,-73.97787198368752
340,4399.03,621,40.68651161609061,-73.91321531293204
341,4404.10,2693,40.68495669891425,-73.98621236815896
342,4408.07,656,40.68452046278374,-73.92009934125306
343,4413.08,2313,40.68637647547982,-73.99382075408005
344,4416.10,953,40.68713201798755,-73.93010057514108
345,4419.03,3143,40.686497202256774,-73.96563072958334
346,4422.04,2147,40.68593554520058,-74.00242726109389
347,4422.05,1337,40.687645455607054,-74.0016220335731
348,4425.02,1953,40.68629826542566,-73.93576820465682
349,4428.02,3888,40.687550430217435,-73.97266302821842
350,4432.10,706,40.68819849311003,-73.90796496460305
351,4434.06,3093,40.686203173491876,-73.94470037646524
352,4437.01,3723,40.68683069645532,-73.97968445052607
353,4437.09,3912,40.687389214652484,-73.98175647102136
354,4440.02,1601,40.687066639807185,-74.016753883533
355,4441.06,940,40.68664955031847,-73.9168169164724
356,4446.01,5414,40.68676116343951,-73.99064328948073
357,4446.03,2589,40.68786814637149,-73.98937513620129
358,4446.05,2532,40.68643389922519,-73.98757321623977
359,4450.06,1052,40.687065265795624,-73.92336388098764
360,4452.01,3687,40.68900638651233,-73.96025074196453
361,4452.03,3733,40.68677743199126,-73.95927722665186
362,4455.10,3673,40.68825642326753,-73.99545561081682
363,4455.11,2903,40.68617765626248,-73.99646546883665
364,4458.06,835,40.688363422608745,-73.93307674435762
365,4461.01,3519,40.687630397354596,-73.96968741641547
366,4461.04,5675,40.68941370979569,-73.96885389721952
367,4467.03,938,40.686718059711424,-73.93901645746618
368,4470.09,6610,40.68701481523976,-73.97667913396359
369,4474.01,584,40.68859448687286,-73.9122697344897
370,4476.03,2703,40.690085742813295,-73.94791883630971
371,4479.10,6824,40.68863815784846,-73.98522046120442
372,4483.10,1544,40.68821304152594,-73.91964159591569
373,4488.08,6438,40.69022162678091,-73.9920527483687
374,4491.09,1079,40.688147557871986,-73.92692073281262
375,4494.04,4130,40.68856090739516,-73.96476766459277
376,4497.09,2004,40.68939048679142,-73.99950668182935
377,4500.07,949,40.68973107829959,-73.93354631207794
378,4507.07,838,40.68907377380425,-73.90508669133618
379,4510.04,2812,40.68949877191002,-73.94205245052953
380,4513.06,3612,40.689897261304694,-73.98101063457617
381,4513.09,2896,40.690122635292504,-73.97877345702048
382,4517.03,1039,40.68990517044348,-73.91457139728928
383,4519.02,3118,40.68833933629888,-73.9509299300379
384,4519.04,2544,40.690723308959626,-73.95133177100548
385,4522.07,2865,40.689167381501754,-73.98857398221455
386,4526.01,2241,40.69048783375625,-73.92350418703839
387,4528.01,3714,40.69064737508974,-73.95747454857917
388,4531.05,4547,40.690897505347294,-73.99612249865244
389,4543.07,1483,40.689941254673855,-73.9364957521132
390,4546.04,4752,40.68980261822151,-73.97491834020607
391,4546.05,3718,40.691802783166274,-73.97373374989735
392,4550.05,872,40.68930250838417,-73.90952687364334
393,4553.04,3167,40.691284814169194,-73.9452411985792
394,4556.08,4226,40.69064065937735,-73.98346775643128
395,4560.01,1028,40.691225150991215,-73.91690985481932
396,4565.07,4323,40.691045277611266,-73.99203090234462
397,4568.01,1165,40.69201335693911,-73.92617259778473
398,4576.11,807,40.692001317724014,-73.93250704202443
399,4582.08,386,40.69044886482576,-73.90376610742425
400,4587.02,1069,40.69178218758442,-73.97876074861631
401,4590.01,1516,40.69232045234443,-74.0148644380296
402,4591.04,1083,40.69056188782625,-73.91182805924768
403,4596.05,4275,40.692219896936116,-73.98430585116805
404,4596.09,6607,40.692358006569904,-73.98630860641882
405,4600.09,1405,40.691494794565,-73.92156883921928
406,4605.04,5421,40.69240806117391,-73.99335855299611
407,4608.01,1412,40.693310815835645,-73.92856497200971
408,4611.03,5521,40.691966074665956,-73.96537603781061
409,4614.04,6320,40.69165920464616,-73.999999125774
410,4615.01,474,40.69339267469917,-73.90061891341287
411,4617.01,1748,40.69236693240681,-73.93710000178636
412,4620.02,4691,40.69306660201164,-73.97179720442243
413,4623.02,985,40.69300956639816,-73.90825086467413
414,4628.05,4411,40.69196476526163,-73.98130537759877
415,4628.07,3256,40.69357334017201,-73.98192708256381
416,4632.10,1616,40.69297744123247,-73.9160980924096
417,4634.02,2334,40.69331338397373,-73.95382213830436
418,4637.06,7677,40.69246121667133,-73.98949857458021
419,4640.01,1681,40.69357356921076,-73.9252602723669
420,4645.04,2764,40.69398560493069,-73.99466614955631
421,4645.09,4773,40.69512079197022,-73.99594799926834
422,4648.03,1049,40.693815349963415,-73.9311571574259
423,4651.02,6263,40.69329165738488,-73.96889357224273
424,4654.01,1211,40.69518410408291,-73.90310222901907
425,4656.03,2167,40.69340125663467,-73.93988297473624
426,4659.02,2222,40.69327237797447,-73.97700750610325
427,4663.02,879,40.693870755029096,-73.90975963001401
428,4663.06,849,40.695466459891456,-73.91162909006698
429,4665.02,2921,40.6942545253297,-73.94627804079168
430,4668.08,3071,40.69475853549031,-73.9835945403388
431,4672.01,787,40.695451553996214,-73.91959514751767
432,4677.01,3855,40.69596283019854,-73.99014810355705
433,4677.06,4477,40.694236401962826,-73.99228643487501
434,4680.05,1391,40.6950139544479,-73.9282377247253
435,4683.02,5171,40.69362437621621,-73.9622374704673
436,4687.03,157,40.695577852275,-73.89922007124375
437,4689.03,2292,40.69545882353843,-73.93222258138775
438,4689.08,786,40.69474800432779,-73.93435285817135
439,4692.01,1966,40.695724474721914,-73.97130332754398
440,4695.04,1112,40.69467666816818,-73.90664378331826
441,4697.01,1452,40.696218919337966,-73.94371811006656
442,4700.06,1147,40.696087879576,-73.97801591821053
443,4707.03,2234,40.69539511436371,-73.9495878046998
444,4707.04,1580,40.69526628801515,-73.95238935889797
445,4713.01,1227,40.696756871777865,-73.92300671201696
446,4715.01,1694,40.69454531789885,-73.95802440712666
447,4718.08,2392,40.69540042995949,-73.99345814791656
448,4719.04,702,40.697153572868274,-73.89359482540794
449,4721.01,1000,40.696722341269464,-73.92805983156887
450,4724.03,3845,40.696113941858485,-73.9675038285458
451,4727.06,301,40.69661309515101,-73.90057914423154
452,4729.01,3511,40.69682028598069,-73.93759117532741
453,4732.04,2095,40.695793522784,-73.97354154346075
454,4732.08,2967,40.69777479731191,-73.97373274762957
455,4735.03,856,40.69809848693294,-73.90903044707295
456,4735.16,726,40.697214096141664,-73.90673741170556
457,4743.04,875,40.69713435724249,-73.91567056575751
458,4748.07,4251,40.69623698976986,-73.99142097574702
459,4751.01,1474,40.6978379955996,-73.92625112094854
460,4756.04,3415,40.69847225788098,-73.99717454823484
461,4757.06,135,40.69720695464706,-73.89812172296323
462,4759.02,2666,40.697576663306975,-73.93098085723165
463,4762.04,1423,40.69794968214346,-73.96986787861144
464,4762.05,5183,40.697956566708854,-73.97076771459626
465,4765.07,279,40.69812983898592,-73.90272242685916
466,4768.02,1584,40.6986143572397,-73.94135940143445
467,4775.01,959,40.698013703246374,-73.9127125447971
468,4781.03,2280,40.6976649107759,-73.98476794254168
469,4781.05,2125,40.698470292801034,-73.98380893697117
470,4784.02,1535,40.698558905447335,-73.91889496228347
471,4789.03,7050,40.69759525420007,-73.99345601584793
472,4792.03,2039,40.700019153376836,-73.9283696134174
473,4798.02,648,40.69921242390528,-73.89793629734783
474,4798.10,226,40.69881803662389,-73.90068876000441
475,4801.04,614,40.69750432895957,-73.93584404184318
476,4804.02,3772,40.699814175406,-73.9714129165099
477,4807.02,941,40.70067373274477,-73.90742983921548
478,4812.02,1948,40.698400433676724,-73.98070726426951
479,4812.04,2591,40.699547684469906,-73.97984484951543
480,4816.02,474,40.69944081033812,-73.91335295393239
481,4816.05,629,40.69905091647516,-73.91517511409316
482,4818.03,1910,40.70029907601092,-73.95032409791241
483,4821.03,4401,40.700115270892624,-73.98618558874428
484,4821.06,3104,40.699908103183645,-73.9897190476813
485,4821.10,2282,40.70079002558272,-73.98870147574479
486,4824.03,2408,40.69931466298921,-73.92303200839378
487,4829.01,3083,40.7003944685639,-73.99547539699688
488,4830.02,127,40.70056230942063,-73.8942696028254
489,4832.07,1186,40.701113904211894,-73.9303861972454
490,4837.03,443,40.69969950887727,-73.90218338157953
491,4840.06,2216,40.70098304831846,-73.93919672099241
492,4843.01,1459,40.69998204144939,-73.97443631618921
493,4846.01,5327,40.70122006029341,-74.01235412269023
494,4847.03,3505,40.69986605637904,-73.91171133476114
495,4850.04,1861,40.69957744980688,-73.94708775135464
496,4853.06,1185,40.70129555680378,-73.98469833770663
497,4856.05,1546,40.701086850962625,-73.91791863194845
498,4861.05,2249,40.700310339143876,-73.99158374630161
499,4862.04,592,40.701187094877966,-73.89042043120847
500,4862.07,226,40.69952537806579,-73.88872835122368
501,4864.09,2518,40.7016526940712,-73.92752418277485
502,4871.02,637,40.70068343710257,-73.89904993569711
503,4873.08,1738,40.701086000050395,-73.933200266063
504,4880.11,819,40.701821551125605,-73.90626762421951
505,4883.03,2366,40.70166890206394,-73.94373505582718
506,4889.06,3339,40.70189317864988,-74.01394129153186
507,4890.11,889,40.701124757694195,-73.91422535220424
508,4895.03,4392,40.70245323851442,-73.98686565030701
509,4895.09,5927,40.70138440326141,-73.98672443624531
510,4895.15,2404,40.70136799499581,-73.98769781114098
511,4898.02,1626,40.702718495940886,-73.92097304558868
512,4903.08,4279,40.70276829980229,-73.99383091048281
513,4903.09,3092,40.70272241577156,-73.99253051883366
514,4904.03,255,40.702034912170454,-73.89288921957956
515,4906.07,1540,40.702980948647216,-73.92997914391115
516,4912.10,901,40.702284571608885,-73.90146599506222
517,4914.03,1661,40.700772091447305,-73.9364216361
518,4920.13,512,40.7018923687465,-74.0108923830328
519,4921.04,461,40.70156459112304,-73.90876211271033
520,4927.04,2387,40.70224528007137,-73.98257026796992
521,4931.05,3165,40.70353678469602,-73.91782643313985
522,4936.21,5579,40.70375956896498,-73.99072319744893
523,4939.07,2702,40.7020248743662,-73.92376402933357
524,4945.06,510,40.70310809684906,-73.89546925197925
525,4947.04,1149,40.702825070527446,-73.93329386393569
